# Picco 1, Picco2, Segnale combinato
8.104956347373999961e+02,9.632235943678208514e+02,8.104956347373999961e+02
9.215517000755476147e+02,9.470682906455217562e+02,9.215517000755476147e+02
8.001691411394897386e+02,9.323672738740654040e+02,8.001691411394897386e+02
7.851135138369545530e+02,8.952519200292921369e+02,7.851135138369545530e+02
8.774353517680418690e+02,8.993941975041348087e+02,8.774353517680418690e+02
8.511261582300400050e+02,8.618759561260351347e+02,8.511261582300400050e+02
7.472857289701244099e+02,9.148257180344440940e+02,7.472857289701244099e+02
8.684324243399935312e+02,9.234941254156713057e+02,8.684324243399935312e+02
7.472630594439095830e+02,9.322359199148586413e+02,7.472630594439095830e+02
8.235378332027630677e+02,9.867757746790359761e+02,8.235378332027630677e+02
8.011879011420045344e+02,8.433207803787516923e+02,8.011879011420045344e+02
8.949576477411878841e+02,8.032034928151723534e+02,8.949576477411878841e+02
7.946534927735119709e+02,8.226682307884757392e+02,7.946534927735119709e+02
8.154406122205273277e+02,1.018175743045753734e+03,8.154406122205273277e+02
9.214803318180477163e+02,8.980001863311915713e+02,9.214803318180477163e+02
8.061010617552261692e+02,9.247671591989628723e+02,8.061010617552261692e+02
7.921784322899666222e+02,1.029635846251760313e+03,7.921784322899666222e+02
7.471606977406930810e+02,1.061360807775683725e+03,7.471606977406930810e+02
8.881879924772650838e+02,9.539453639693223295e+02,8.881879924772650838e+02
8.152552653471689155e+02,8.609988512557339391e+02,8.152552653471689155e+02
8.847856406407403256e+02,9.775945861121753069e+02,8.847856406407403256e+02
7.349216355842141866e+02,8.131766867603380433e+02,7.349216355842141866e+02
8.146745683215929148e+02,7.722073843666740913e+02,8.146745683215929148e+02
8.287106621843752237e+02,9.691537482617021624e+02,8.287106621843752237e+02
7.087393114745651701e+02,1.041885833796164206e+03,7.087393114745651701e+02
8.544095323892674969e+02,8.101086048984950594e+02,8.544095323892674969e+02
9.453397004482166039e+02,8.700163496454969163e+02,9.453397004482166039e+02
8.774423874649294248e+02,8.917256346801594873e+02,8.774423874649294248e+02
7.726576391363496441e+02,9.673673596092705793e+02,7.726576391363496441e+02
8.284260609243254976e+02,8.544700654944683720e+02,8.284260609243254976e+02
9.220402518275310513e+02,9.225011014664423783e+02,9.220402518275310513e+02
7.599837103651171901e+02,9.970665984232426808e+02,7.599837103651171901e+02
7.389953288362461308e+02,8.438069002005561288e+02,7.389953288362461308e+02
7.123928878760815451e+02,7.489340820732173825e+02,7.123928878760815451e+02
7.697834778185671212e+02,1.038454343459847223e+03,7.697834778185671212e+02
7.858700378607105677e+02,7.774473006737648575e+02,7.858700378607105677e+02
9.119400198109514122e+02,1.037968870834245990e+03,9.119400198109514122e+02
7.775852724485156386e+02,9.572759765876708116e+02,7.775852724485156386e+02
8.832707588191376544e+02,8.532976650244568191e+02,8.832707588191376544e+02
8.770702056115886762e+02,7.967051050224187065e+02,8.770702056115886762e+02
7.814552208613379207e+02,7.081295581452410488e+02,7.814552208613379207e+02
6.929025450408350935e+02,1.010677411184170978e+03,6.929025450408350935e+02
8.216153837077325761e+02,1.038403120876584126e+03,8.216153837077325761e+02
5.824544292653963566e+02,9.311728208315452093e+02,5.824544292653963566e+02
7.695820396408106490e+02,8.642385465660647696e+02,7.695820396408106490e+02
7.714503005340789059e+02,9.719704872197077066e+02,7.714503005340789059e+02
7.442150631898797428e+02,7.536167880948838729e+02,7.442150631898797428e+02
5.733641937522398848e+02,1.009664924699346670e+03,5.733641937522398848e+02
7.114764499354154168e+02,8.355058666326492585e+02,7.114764499354154168e+02
7.790824971613664047e+02,8.503646120594712556e+02,7.790824971613664047e+02
7.377017745809588405e+02,8.642939466516535276e+02,7.377017745809588405e+02
6.631563795105970485e+02,9.173228536713274934e+02,6.631563795105970485e+02
8.835108968640149669e+02,9.436323655469193454e+02,8.835108968640149669e+02
9.434152978890732584e+02,8.426742962991054355e+02,9.434152978890732584e+02
7.302982930056670057e+02,8.881973681771847851e+02,7.302982930056670057e+02
5.899330289723609440e+02,1.084158721424583746e+03,5.899330289723609440e+02
1.000687849558194557e+03,8.849276847698496340e+02,1.000687849558194557e+03
8.704535929773057887e+02,6.946736170821384349e+02,8.704535929773057887e+02
9.671116763394840063e+02,1.110129548512623387e+03,9.671116763394840063e+02
8.862603044281313487e+02,8.681056253666492921e+02,8.862603044281313487e+02
7.555475929174594967e+02,1.010313256212592592e+03,7.555475929174594967e+02
7.964208006007236236e+02,6.751057840762981641e+02,7.964208006007236236e+02
9.296821715741873504e+02,7.170882949886031383e+02,9.296821715741873504e+02
7.215798373793085148e+02,8.545352143502847184e+02,7.215798373793085148e+02
7.653237001078566664e+02,1.051119305633278827e+03,7.653237001078566664e+02
7.794316263987805087e+02,8.968705983109418867e+02,7.794316263987805087e+02
6.915032191903273997e+02,9.823469091028807725e+02,6.915032191903273997e+02
7.787110916038370760e+02,6.165054599889385827e+02,7.787110916038370760e+02
8.673317610762164804e+02,8.732952497361097812e+02,8.673317610762164804e+02
6.243776178881755641e+02,1.141477188144756383e+03,6.243776178881755641e+02
6.242773362742935888e+02,8.962866322644897537e+02,6.242773362742935888e+02
8.295250767903019096e+02,7.598862539130424238e+02,8.295250767903019096e+02
8.525101573207899719e+02,1.031427585587214026e+03,8.525101573207899719e+02
8.927176683768874454e+02,9.066884569889318755e+02,8.927176683768874454e+02
9.164706111342902659e+02,7.140316725338352626e+02,9.164706111342902659e+02
7.643141635495953778e+02,9.499521058734360395e+02,7.643141635495953778e+02
7.619229444911250084e+02,9.649320606690674822e+02,7.619229444911250084e+02
8.689052142637034422e+02,7.751085859399589708e+02,8.689052142637034422e+02
6.743810918840733848e+02,9.773375494802647836e+02,6.743810918840733848e+02
8.193278797379516618e+02,nan,8.193278797379516618e+02
7.767807226226459534e+02,nan,7.767807226226459534e+02
8.715831130873762049e+02,nan,8.715831130873762049e+02
8.542818015067690567e+02,nan,8.542818015067690567e+02
9.178888786841794172e+02,nan,9.178888786841794172e+02
8.672553136659430493e+02,nan,8.672553136659430493e+02
8.666963282868614442e+02,nan,8.666963282868614442e+02
6.432844294054926877e+02,nan,6.432844294054926877e+02
8.895482720907602925e+02,nan,8.895482720907602925e+02
9.621464932155032557e+02,nan,9.621464932155032557e+02
6.499061363113924017e+02,nan,6.499061363113924017e+02
7.324721354249694514e+02,nan,7.324721354249694514e+02
6.378534535996351451e+02,nan,6.378534535996351451e+02
8.529410537477662047e+02,nan,8.529410537477662047e+02
6.213697140949708455e+02,nan,6.213697140949708455e+02
9.366989851852586071e+02,nan,9.366989851852586071e+02
5.763511832542546927e+02,nan,5.763511832542546927e+02
6.606535634415166669e+02,nan,6.606535634415166669e+02
7.609244404179416961e+02,nan,7.609244404179416961e+02
8.642648202739093222e+02,nan,8.642648202739093222e+02
9.565867275519447048e+02,nan,9.565867275519447048e+02
7.227172494525307229e+02,nan,7.227172494525307229e+02
1.007951512136370297e+03,nan,1.007951512136370297e+03
7.367004357111446780e+02,nan,7.367004357111446780e+02
6.491543309918909017e+02,nan,6.491543309918909017e+02
8.544599098824825205e+02,nan,8.544599098824825205e+02
nan,nan,8.793721531220166980e+02
nan,nan,8.767781433459188065e+02
nan,nan,9.166615787305447611e+02
nan,nan,9.606309456338663040e+02
nan,nan,8.896704017660732688e+02
nan,nan,8.703774146627698656e+02
nan,nan,9.724720410830522042e+02
nan,nan,9.694481677757530633e+02
nan,nan,1.030002522857572785e+03
nan,nan,9.006721418796810212e+02
nan,nan,8.821563100593357376e+02
nan,nan,9.874534785009220741e+02
nan,nan,1.059047337702423647e+03
nan,nan,7.982887722399199220e+02
nan,nan,8.991359305743867480e+02
nan,nan,8.122369219099539350e+02
nan,nan,8.780723251178569626e+02
nan,nan,9.274284670180954890e+02
nan,nan,9.004929734946397275e+02
nan,nan,8.382432074028610032e+02
nan,nan,9.397387862353939454e+02
nan,nan,8.516093642045034358e+02
nan,nan,7.907064908764737083e+02
nan,nan,8.729115640902059567e+02
nan,nan,1.033522849346011981e+03
nan,nan,9.649879589302084923e+02
nan,nan,9.779800132230202507e+02
nan,nan,8.372995295891585101e+02
nan,nan,9.420395034284969142e+02
nan,nan,9.260829935464322489e+02
nan,nan,8.915757073148371319e+02
nan,nan,9.846543373446970691e+02
nan,nan,8.411765981153522489e+02
nan,nan,9.625315300890317758e+02
nan,nan,9.079645914817571111e+02
nan,nan,9.369373814571184766e+02
nan,nan,9.062245132602936337e+02
nan,nan,1.038005068279544503e+03
nan,nan,8.387324595440375106e+02
nan,nan,9.085381343699847321e+02
nan,nan,9.234552790493517023e+02
nan,nan,9.114074777067726245e+02
nan,nan,9.694768760663838520e+02
nan,nan,8.501023790672957148e+02
nan,nan,8.960113524604732902e+02
nan,nan,7.859096214553956088e+02
nan,nan,9.257205831610252744e+02
nan,nan,8.968904324770643370e+02
nan,nan,7.599908721697998999e+02
nan,nan,7.553390605462377607e+02
nan,nan,7.739218041040617209e+02
nan,nan,9.353112788823938217e+02
nan,nan,1.021040746190653181e+03
nan,nan,8.354943615898548614e+02
nan,nan,8.016073630272074979e+02
nan,nan,9.905580157368715390e+02
nan,nan,9.724808390269276970e+02
nan,nan,8.522561420642100529e+02
nan,nan,8.440853907385816228e+02
nan,nan,9.334622658735672758e+02
nan,nan,1.037104433861427651e+03
nan,nan,8.191094107372726967e+02
nan,nan,1.006345070349946127e+03
nan,nan,9.192568484199664454e+02
nan,nan,8.963387850445293452e+02
nan,nan,7.517648939801943015e+02
nan,nan,9.812840679895815583e+02
nan,nan,8.841884835810670893e+02
nan,nan,7.919523229770570651e+02
nan,nan,8.721952922376201514e+02
nan,nan,8.642184260127984317e+02
nan,nan,8.730476061925971862e+02
nan,nan,9.433897186627774545e+02
nan,nan,8.183685006206031858e+02
nan,nan,1.014439541162940714e+03
nan,nan,8.615570771397938188e+02
nan,nan,1.011932085136342721e+03
nan,nan,9.190983883937495875e+02
nan,nan,9.081337903990897757e+02
nan,nan,8.837282873144172299e+02
nan,nan,8.856894241089213438e+02
nan,nan,1.011834271842401449e+03
nan,nan,8.883565318931375714e+02
nan,nan,8.479413496302390740e+02
nan,nan,9.681634868166308934e+02
nan,nan,9.133917010392515294e+02
nan,nan,9.702675511133771806e+02
nan,nan,9.594317422128173121e+02
nan,nan,7.687644956812324608e+02
nan,nan,7.850662232393362956e+02
nan,nan,1.008702661199212571e+03
nan,nan,9.272139526501379123e+02
nan,nan,8.379578924069346613e+02
nan,nan,9.226137613315823955e+02
nan,nan,9.863593599547223221e+02
nan,nan,9.318136278145980214e+02
nan,nan,9.103109296242705568e+02
nan,nan,9.086260339527984797e+02
nan,nan,8.159161183951910061e+02
nan,nan,7.744524879381478968e+02
nan,nan,8.667504781615389220e+02
nan,nan,8.264133432710807483e+02
nan,nan,8.985212244970223310e+02
nan,nan,9.286321582719941716e+02
nan,nan,8.353616176055961660e+02
nan,nan,9.694212562627858460e+02
nan,nan,9.325949439030968051e+02
nan,nan,9.744374064448741137e+02
nan,nan,8.511811363758764628e+02
nan,nan,8.791065038931535582e+02
nan,nan,8.607605185893498856e+02
nan,nan,9.345745004933612563e+02
nan,nan,9.126326720221399000e+02
nan,nan,8.942640171358003727e+02
nan,nan,9.016982231894352253e+02
nan,nan,9.426998748270106034e+02
nan,nan,9.085718491928161029e+02
nan,nan,8.490816850410952839e+02
nan,nan,9.065545388210100555e+02
nan,nan,8.502222249315472027e+02
nan,nan,8.593425383843464260e+02
nan,nan,9.273836496873979058e+02
nan,nan,8.632324321337821402e+02
nan,nan,9.433115116835712115e+02
nan,nan,8.985463608554011898e+02
nan,nan,8.614592044214459747e+02
nan,nan,8.268318242976941974e+02
nan,nan,8.111998935713689889e+02
nan,nan,9.198678187956481906e+02
nan,nan,9.406258663478240578e+02
nan,nan,1.005592738222721096e+03
nan,nan,9.448037143642043247e+02
nan,nan,8.039455362903182731e+02
nan,nan,9.885648348299417876e+02
nan,nan,9.768959692200888867e+02
nan,nan,8.356379644861290217e+02
nan,nan,8.604910859543790593e+02
nan,nan,8.471147607222649185e+02
nan,nan,1.004688365238919005e+03
nan,nan,8.785743276237319606e+02
nan,nan,9.034617486552721175e+02
nan,nan,9.245822865484409476e+02
nan,nan,8.458918359063675325e+02
nan,nan,9.432593288718528584e+02
nan,nan,8.396370600981896359e+02
nan,nan,9.355972798734039770e+02
nan,nan,9.142329146697409215e+02
nan,nan,9.843100556162600014e+02
nan,nan,1.041275440100301012e+03
nan,nan,8.061929994155634631e+02
nan,nan,8.894370788173728215e+02
nan,nan,8.806441326345020570e+02
nan,nan,9.318780402040257513e+02
nan,nan,8.791157973151216538e+02
nan,nan,8.806139301768250789e+02
nan,nan,8.099924095888605962e+02
nan,nan,8.523534512696202228e+02
nan,nan,8.789419226955008071e+02
nan,nan,9.422392829764455655e+02
nan,nan,8.803888585619640708e+02
nan,nan,8.785489212654413222e+02
nan,nan,7.341717607629927898e+02
nan,nan,9.489123130480863892e+02
nan,nan,9.243488618823464549e+02
nan,nan,8.564601055376986096e+02
nan,nan,8.651871116866569764e+02
nan,nan,8.825611846984430713e+02
nan,nan,8.352521767925798031e+02
nan,nan,8.828909633544615190e+02
nan,nan,8.798284607399457400e+02
nan,nan,9.761279346295297046e+02
nan,nan,8.539322685019150185e+02
nan,nan,8.970931610561018488e+02
nan,nan,8.080509066057093150e+02
nan,nan,8.284173842630668787e+02
nan,nan,9.978006414518863494e+02
nan,nan,8.680666423815715689e+02
nan,nan,9.654200060776221335e+02
nan,nan,8.460101837190815104e+02
nan,nan,9.295655648798946231e+02
nan,nan,9.447580473527708591e+02
nan,nan,9.156372670698671072e+02
nan,nan,9.225133071605401938e+02
nan,nan,9.248837930743450215e+02
nan,nan,8.229110688935837743e+02
nan,nan,9.050804851566529123e+02
nan,nan,8.217818583381385906e+02
nan,nan,9.297242456076222652e+02
nan,nan,9.832122361828731982e+02
nan,nan,9.498798348006744163e+02
nan,nan,8.657898682241550432e+02
nan,nan,8.376518616664112642e+02
nan,nan,9.135202281858842071e+02
nan,nan,6.901831760888806002e+02
nan,nan,9.778251483092544731e+02
nan,nan,8.909517194122017827e+02
nan,nan,8.677622541738210202e+02
nan,nan,8.349595249133103607e+02
nan,nan,8.569885397565445828e+02
nan,nan,7.684148889833151088e+02
nan,nan,7.920725095347058868e+02
nan,nan,9.104891503099900092e+02
nan,nan,8.746725786570530090e+02
nan,nan,9.637561595793445122e+02
nan,nan,8.882621872769898346e+02
nan,nan,7.816994698539125466e+02
nan,nan,8.928750615074459347e+02
nan,nan,8.201469794200691013e+02
nan,nan,8.246076670330398883e+02
nan,nan,1.000267683723249320e+03
nan,nan,9.427401681558270639e+02
nan,nan,9.013204300438300152e+02
nan,nan,9.338213109759381041e+02
nan,nan,9.551866045361587112e+02
nan,nan,8.761196763970519896e+02
nan,nan,9.126111602471105471e+02
nan,nan,6.710705996908457109e+02
nan,nan,9.182921591801493832e+02
nan,nan,1.001556054964806435e+03
nan,nan,9.898360245257007364e+02
nan,nan,7.965935542522203150e+02
nan,nan,8.250475390055353273e+02
nan,nan,8.795833969057392778e+02
nan,nan,9.233179140595925674e+02
nan,nan,7.477872034794531828e+02
nan,nan,1.035618547384924796e+03
nan,nan,9.174588195688683072e+02
nan,nan,8.792048905816945989e+02
nan,nan,9.560435097857296114e+02
nan,nan,9.047787343967138440e+02
nan,nan,9.177168579325405062e+02
nan,nan,8.038568166895975082e+02
nan,nan,9.148283987910988344e+02
nan,nan,9.235673893196872086e+02
nan,nan,8.683397171628935212e+02
nan,nan,9.632235943678208514e+02
nan,nan,9.470682906455217562e+02
nan,nan,9.323672738740654040e+02
nan,nan,8.952519200292921369e+02
nan,nan,8.993941975041348087e+02
nan,nan,8.618759561260351347e+02
nan,nan,9.148257180344440940e+02
nan,nan,9.234941254156713057e+02
nan,nan,9.322359199148586413e+02
nan,nan,9.867757746790359761e+02
nan,nan,8.433207803787516923e+02
nan,nan,8.032034928151723534e+02
nan,nan,8.226682307884757392e+02
nan,nan,1.018175743045753734e+03
nan,nan,8.980001863311915713e+02
nan,nan,9.247671591989628723e+02
nan,nan,1.029635846251760313e+03
nan,nan,1.061360807775683725e+03
nan,nan,9.539453639693223295e+02
nan,nan,8.609988512557339391e+02
nan,nan,9.775945861121753069e+02
nan,nan,8.131766867603380433e+02
nan,nan,7.722073843666740913e+02
nan,nan,9.691537482617021624e+02
nan,nan,1.041885833796164206e+03
nan,nan,8.101086048984950594e+02
nan,nan,8.700163496454969163e+02
nan,nan,8.917256346801594873e+02
nan,nan,9.673673596092705793e+02
nan,nan,8.544700654944683720e+02
nan,nan,9.225011014664423783e+02
nan,nan,9.970665984232426808e+02
nan,nan,8.438069002005561288e+02
nan,nan,7.489340820732173825e+02
nan,nan,1.038454343459847223e+03
nan,nan,7.774473006737648575e+02
nan,nan,1.037968870834245990e+03
nan,nan,9.572759765876708116e+02
nan,nan,8.532976650244568191e+02
nan,nan,7.967051050224187065e+02
nan,nan,7.081295581452410488e+02
nan,nan,1.010677411184170978e+03
nan,nan,1.038403120876584126e+03
nan,nan,9.311728208315452093e+02
nan,nan,8.642385465660647696e+02
nan,nan,9.719704872197077066e+02
nan,nan,7.536167880948838729e+02
nan,nan,1.009664924699346670e+03
nan,nan,8.355058666326492585e+02
nan,nan,8.503646120594712556e+02
nan,nan,8.642939466516535276e+02
nan,nan,9.173228536713274934e+02
nan,nan,9.436323655469193454e+02
nan,nan,8.426742962991054355e+02
nan,nan,8.881973681771847851e+02
nan,nan,1.084158721424583746e+03
nan,nan,8.849276847698496340e+02
nan,nan,6.946736170821384349e+02
nan,nan,1.110129548512623387e+03
nan,nan,8.681056253666492921e+02
nan,nan,1.010313256212592592e+03
nan,nan,6.751057840762981641e+02
nan,nan,7.170882949886031383e+02
nan,nan,8.545352143502847184e+02
nan,nan,1.051119305633278827e+03
nan,nan,8.968705983109418867e+02
nan,nan,9.823469091028807725e+02
nan,nan,6.165054599889385827e+02
nan,nan,8.732952497361097812e+02
nan,nan,1.141477188144756383e+03
nan,nan,8.962866322644897537e+02
nan,nan,7.598862539130424238e+02
nan,nan,1.031427585587214026e+03
nan,nan,9.066884569889318755e+02
nan,nan,7.140316725338352626e+02
nan,nan,9.499521058734360395e+02
nan,nan,9.649320606690674822e+02
nan,nan,7.751085859399589708e+02
nan,nan,9.773375494802647836e+02
